title,text
Monique Dupree,"Skeleton Key 2: 667, Neighbor of the Beast"
Monique Dupree,Bikini Bloodbath Christmas
Monique Dupree,Cottonmouth
Monique Dupree,The Lovecraft Chronicles: Dumas
Stephen Tobolowsky,Bird on a Wire
Stephen Tobolowsky,Wedlock
Stephen Tobolowsky,Single White Female
Stephen Tobolowsky,Radioland Murders
Stephen Tobolowsky,The Glimmer Man
Stephen Tobolowsky,Tales from the Crypt Presents: Ritual
Jason Statham,Turn It Up
Jason Statham,Ghosts of Mars
Jason Statham,Cellular
Jason Statham,The Pink Panther
Jason Statham,War
Jason Statham,The Fate of the Furious
Michel Bouquet,Mississippi Mermaid
Michel Bouquet,Borsalino
Michel Bouquet,Just Before Nightfall
Michel Bouquet,Deux hommes dans la ville
Michel Bouquet,How I Killed My Father
Li Gong,Red Sorghum
Li Gong,Ju Dou
Li Gong,Farewell My Concubine
Li Gong,Shanghai Triad
Li Gong,Memoirs of a Geisha
Li Gong,Mulan
Danny Wynands,Lethal Weapon 2
Danny Wynands,Lethal Weapon 3
Danny Wynands,Lethal Weapon 4
Danny Wynands,Sin City
Danny Wynands,Alex Cross
Danny Wynands,Gangster Squad
Marc Macaulay,Passenger 57
Marc Macaulay,Fair Game
Marc Macaulay,Bad Boys
Marc Macaulay,Monster
Marc Macaulay,The Punisher
Marc Macaulay,Feast 2: Sloppy Seconds
Linda Blair,SFX Retaliator
Linda Blair,Grotesque
Linda Blair,Witchery
Linda Blair,A Woman Obsessed
Linda Blair,Bedroom Eyes II
Linda Blair,Sorceress
Pier Paolo Capponi,My Name Is Pecos
Pier Paolo Capponi,Forbidden Photos of a Lady Above Suspicion
Pier Paolo Capponi,Mafia Connection
Pier Paolo Capponi,Many Wars Ago
Pier Paolo Capponi,The Boss
Pier Paolo Capponi,Blood and Diamonds
Isabelle Adjani,The Bronte Sisters
Isabelle Adjani,Nosferatu the Vampyre
Isabelle Adjani,Possession
Isabelle Adjani,Antonieta
Isabelle Adjani,Mortelle Randonnee
Isabelle Adjani,Adolphe
Christopher George,El Dorado
Christopher George,City of the Living Dead
Christopher George,The Exterminator
Christopher George,Enter the Ninja
Christopher George,Graduation Day
Christopher George,Mortuary
Juliette Binoche,The Unbearable Lightness of Being
Juliette Binoche,Emily Bronte's Wuthering Heights
Juliette Binoche,The Son of No One
Juliette Binoche,Godzilla
Juliette Binoche,Ghost in the Shell
Juliette Binoche,High Life
Vincent Klyn,Cyborg
Vincent Klyn,Nemesis
Vincent Klyn,Blast
Malin Akerman,Watchmen
Malin Akerman,The Numbers Station
Malin Akerman,Cottage Country
Malin Akerman,The Final Girls
Malin Akerman,Misconduct
Malin Akerman,Rampage
Michael Reid MacKay,The Monster Squad
Michael Reid MacKay,Sleepwalkers
Michael Reid MacKay,Se7en
Michael Reid MacKay,Batman & Robin
Michael Reid MacKay,X2
Michael Reid MacKay,Insidious: Chapter 3
Chris Browning,3:10 to Yuma
Chris Browning,The Book of Eli
Chris Browning,Let Me In
Chris Browning,The Last Stand
Chris Browning,Wild Card
Chris Browning,Last Rampage
Bruno VeSota,Dementia
Bruno VeSota,Gunslinger
Bruno VeSota,The Wasp Woman
Bruno VeSota,The Choppers
Bruno VeSota,Wild Rovers
Mike Epps,Resident Evil: Extinction
Mike Epps,Next Day Air
Mike Epps,Sparkle
Mike Epps,The Hangover Part III
Mike Epps,Term Life
Mike Epps,Acts of Violence
Michele Soavi,City of the Living Dead
Michele Soavi,Absurd
Michele Soavi,Atlantis Interceptors
Michele Soavi,A Blade in the Dark
Michele Soavi,Demons
Michele Soavi,Opera
Martine Beswick,One Million Years BC
Martine Beswick,Prehistoric Women
Martine Beswick,Dr. Jekyll and Sister Hyde
Martine Beswick,From a Whisper to a Scream
Martine Beswick,Night of the Scarecrow
Leon Robinson,Sole Survivor
Leon Robinson,Colors
Leon Robinson,Cliffhanger
Leon Robinson,Buffalo Soldiers
Leon Robinson,Get Rich or Die Tryin'
Leon Robinson,Cover
Jinpachi Nezu,Ran
Jinpachi Nezu,Gonin
Jinpachi Nezu,Black Angel Volume 1
Jinpachi Nezu,Nobody
Jinpachi Nezu,Dragon Head
Jinpachi Nezu,Gonin Saga
Toby Stephens,Photographing Fairies
Toby Stephens,Onegin
Toby Stephens,Die Another Day
Toby Stephens,Dark Corners
Toby Stephens,Severance
Toby Stephens,13 Hours: The Secret Soldiers of Benghazi
Jean-François Stévenin,Barocco
Jean-François Stévenin,Y a-t-il un Français dans la salle ?
Jean-François Stévenin,Parole de flic
Jean-François Stévenin,Le Grand Pardon 2
Jean-François Stévenin,Brotherhood of the Wolf
Jean-François Stévenin,Le Renard jaune
John Larch,Man from Del Rio
John Larch,7 Men From Now
John Larch,Quantez
John Larch,Gun For a Coward
John Larch,From Hell to Texas
John Larch,Play Misty For Me
Lee de Broux,Sometimes a Great Notion
Lee de Broux,Wild Rovers
Lee de Broux,Coffy
Lee de Broux,Hunter's Blood
Lee de Broux,RoboCop
Lee de Broux,Pumpkinhead
Eleanor Parker,Between Two Worlds
Eleanor Parker,Of Human Bondage
Eleanor Parker,The Woman in White
Eleanor Parker,The Man with the Golden Arm
Eleanor Parker,An American Dream
Eleanor Parker,How to Steal the World
Nastassja Kinski,The Moon in the Gutter
Nastassja Kinski,Somebody Is Waiting
Nastassja Kinski,Savior
Nastassja Kinski,The Claim
Nastassja Kinski,Rip It Off
Emily Blunt,The Young Victoria
Emily Blunt,The Wolfman
Emily Blunt,Looper
Emily Blunt,Edge of Tomorrow
Emily Blunt,Into the Woods
Emily Blunt,The Huntsman: Winter's War
Bob Gunton,Jennifer Eight
Bob Gunton,The Shawshank Redemption
Bob Gunton,Broken Arrow
Bob Gunton,The Glimmer Man
Bob Gunton,Bats
Bob Gunton,Dead Silence
Vincent Laresca,Juice
Vincent Laresca,William Shakespeare's Romeo + Juliet
Vincent Laresca,Extreme Measures
Vincent Laresca,Empire
Vincent Laresca,Kiss Kiss Bang Bang
Vincent Laresca,Unthinkable
Victor Buono,"Hush...Hush, Sweet Charlotte"
Victor Buono,The Strangler
Victor Buono,The Silencers
Victor Buono,Beneath the Planet of the Apes
Victor Buono,The Mad Butcher
John Dennis Johnston,The Beast Within
John Dennis Johnston,Flesh + Blood
John Dennis Johnston,Pink Cadillac
John Dennis Johnston,Wild Bill
Dabney Coleman,The Scalphunters
Dabney Coleman,Black Fist
Dabney Coleman,9 to 5
Dabney Coleman,Cloak & Dagger
Dabney Coleman,Clifford
Dabney Coleman,Domino
Laz Alonso,All Souls Day: Dia de los Muertos
Laz Alonso,Captivity
Laz Alonso,Avatar
Laz Alonso,Fast & Furious
Laz Alonso,Straw Dogs
Sherman Augustus,Rumpelstiltskin
Sherman Augustus,Virus
Sherman Augustus,The Mexican
Sherman Augustus,The Foreigner
Sherman Augustus,Thr3e
Sherman Augustus,Bad Guys
Van Heflin,Santa Fe Trail
Van Heflin,Till the Clouds Roll by
Van Heflin,Possessed
Van Heflin,Act of Violence
Van Heflin,Battle Cry
Van Heflin,Airport
Joel Torre,Lastikman: The First Stretch
Joel Torre,Casket for Hire
Joel Torre,The Promise
Joel Torre,On The Job 2: The Missing 8
Dennis Lipscomb,Retribution
Dennis Lipscomb,"Sister, Sister"
Dennis Lipscomb,The First Power
Dennis Lipscomb,Undercover Blues
Dennis Lipscomb,The Force
Dennis Lipscomb,Automatic
Thomas Ian Griffith,Kull the Conqueror
Thomas Ian Griffith,John Carpenter's Vampires
Thomas Ian Griffith,Black Point
Thomas Ian Griffith,XXx
Thomas Ian Griffith,Timecop: The Berlin Decision
Thomas Ian Griffith,Black Friday
Lobo Sebastian,One Eight Seven
Lobo Sebastian,Leprechaun In The Hood
Lobo Sebastian,Black & White
Lobo Sebastian,Ghosts of Mars
Lobo Sebastian,Road Dogz
Lobo Sebastian,Dirty
Richard Roundtree,Q
Richard Roundtree,City Heat
Richard Roundtree,Killpoint
Richard Roundtree,Opposing Force
Richard Roundtree,Maniac Cop
Pamela Gidley,Cherry 2000
Pamela Gidley,The Last of the Finest
Pamela Gidley,Highway to Hell
Pamela Gidley,Twin Peaks: Fire Walk with Me
Pamela Gidley,Mafia!
Pamela Gidley,True Blue
Johnny Harris,London to Brighton
Johnny Harris,Dorian Gray
Johnny Harris,Black Death
Johnny Harris,Welcome to the Punch
Johnny Harris,The Last Days on Mars
Johnny Harris,Monsters: Dark Continent
Carol Lynley,The Cardinal
Carol Lynley,Harlow
Carol Lynley,The Maltese Bippy
Carol Lynley,Beware! The Blob
Carol Lynley,Blackout
Carol Lynley,Howling VI: The Freaks
C. Aubrey Smith,"Tarzan, the Ape Man"
C. Aubrey Smith,The Crusades
C. Aubrey Smith,Another Thin Man
C. Aubrey Smith,Five Came Back
C. Aubrey Smith,Beyond Tomorrow
C. Aubrey Smith,And Then There Were None
Romy Schneider,Christine
Romy Schneider,Love at the Top
Romy Schneider,The Old Gun
Romy Schneider,The Lady Banker
Romy Schneider,Ghost of Love
Romy Schneider,The Inquisitor
Silvana Mangano,Bitter Rice
Silvana Mangano,Barabbas
Silvana Mangano,Oedipus Rex
Silvana Mangano,Dune
James Tolkan,Armed and Dangerous
James Tolkan,Made in Heaven
James Tolkan,Back to the Future Part III
Martin Compston,A Guide To Recognizing Your Saints
Martin Compston,Doomsday
Martin Compston,Freakdog
Martin Compston,The Disappearance of Alice Creed
Martin Compston,Filth
Martin Compston,The Hunter's Prayer
Juan Fernandez,Salvador
Juan Fernandez,Crocodile Dundee II
Juan Fernandez,Liquid Dreams
Juan Fernandez,Aces: Iron Eagle III
Juan Fernandez,Executive Decision
Juan Fernandez,A Man Apart
Robert Carlyle,Ravenous
Robert Carlyle,The World Is Not Enough
Robert Carlyle,The Beach
Robert Carlyle,Eragon
Robert Carlyle,28 Weeks Later
Jon Campling,Angst
Jon Campling,Dead End
Jon Campling,Harry Potter and the Deathly Hallows: Part 2
Jon Campling,Dead Mans Lake
Jon Campling,Jack the Giant Slayer
Jon Campling,Predator Dark Ages
Saïd Taghmaoui,Spartan
Saïd Taghmaoui,Traitor
Saïd Taghmaoui,Vantage Point
Saïd Taghmaoui,G.I. Joe: Retaliation
Saïd Taghmaoui,Wonder Woman
Saïd Taghmaoui,Lost
Katharine Hepburn,Christopher Strong
Katharine Hepburn,Mary of Scotland
Katharine Hepburn,Keeper of the Flame
Katharine Hepburn,Love Affair
William Campbell,The Breaking Point
William Campbell,Escape from Fort Bravo
William Campbell,Backlash
William Campbell,The Sheriff Of Fractured Jaw
William Campbell,The Secret Invasion
William Campbell,Track of the Vampire
Etsushi Toyokawa,Boiling Point
Etsushi Toyokawa,The Man Behind the Scissors
Etsushi Toyokawa,The Great Yokai War
Etsushi Toyokawa,Sanjuro
Etsushi Toyokawa,Sword of Desperation
Etsushi Toyokawa,Midway
Gert Fröbe,Goldfinger
Gert Fröbe,A High Wind in Jamaica
Gert Fröbe,The Upper Hand
Gert Fröbe,I Killed Rasputin
Gert Fröbe,And Then There Were None
Gert Fröbe,Le Coup du parapluie
Jamie Foreman,Gangster No. 1
Jamie Foreman,Layer Cake
Jamie Foreman,Oliver Twist
Jamie Foreman,Botched
Jamie Foreman,Inkheart
Jamie Foreman,Ironclad
Nick Mancuso,Death Ship
Nick Mancuso,Rapid Fire
Nick Mancuso,The Invader
Nick Mancuso,Misbegotten
Nick Mancuso,Today You Die
Nick Mancuso,Death Warrior
Steve Cochran,White Heat
Steve Cochran,The Damned Don't Cry
Steve Cochran,Storm Warning
Steve Cochran,Carnival Story
Steve Cochran,Slander
Steve Cochran,The Deadly Companions
Nicholas Lea,Xtro II: The Second Encounter
Nicholas Lea,Bad Company
Nicholas Lea,Vertical Limit
Nicholas Lea,Ignition
Nicholas Lea,Chaos
Nicholas Lea,Vice
Mary-Louise Parker,Fried Green Tomatoes
Mary-Louise Parker,Boys on the Side
Mary-Louise Parker,Goodbye Lover
Mary-Louise Parker,Let the Devil Wear Black
Mary-Louise Parker,R.I.P.D.
Mary-Louise Parker,Red Sparrow
Tim Blake Nelson,Wonderland
Tim Blake Nelson,The Homesman
Tim Blake Nelson,Fantastic Four
Tim Blake Nelson,The Ballad of Buster Scruggs
Tim Blake Nelson,Old Henry
Iain Glen,Rosencrantz and Guildenstern are Dead
Iain Glen,Beautiful Creatures
Iain Glen,Lara Croft: Tomb Raider
Iain Glen,Darkness
Iain Glen,Resident Evil: Extinction
Iain Glen,Resident Evil: The Final Chapter
Kyle MacLachlan,The Hidden
Kyle MacLachlan,The Trial
Kyle MacLachlan,The Flintstones
Kyle MacLachlan,Mad Dog Time
Kyle MacLachlan,Hamlet
Kyle MacLachlan,The House with a Clock in Its Walls
Goran Visnjic,Welcome to Sarajevo
Goran Visnjic,The Peacemaker
Goran Visnjic,Practical Magic
Goran Visnjic,The Deep End
Goran Visnjic,Ice Age
Goran Visnjic,Elektra
Christina Applegate,Mars Attacks!
Christina Applegate,Kiss of Fire
Christina Applegate,The Brutal Truth
Christina Applegate,Just Visiting
Christina Applegate,Employee of the Month
Christina Applegate,Suzanne's Diary for Nicholas
Simon Ward,Deadly Strangers
Simon Ward,The Chosen
Simon Ward,Zulu Dawn
Philip Keung,Fire of Conscience
Philip Keung,Stool Pigeon
Philip Keung,Life Without Principle
Philip Keung,The Viral Factor
Philip Keung,Drug War
Philip Keung,Call of Heroes
John Huston,Casino Royale
John Huston,The Bermuda Triangle
John Huston,The Biggest Battle
John Huston,Winter Kills
John Huston,Wise Blood
John Huston,The Other Side of the Wind
Jack Huston,Shrooms
Jack Huston,Outlander
Jack Huston,Pride and Prejudice and Zombies
Jack Huston,The Yellow Birds
Jack Huston,Antebellum
Jûkei Fujioka,Hanzo the Razor: Sword of Justice
Jûkei Fujioka,Withered Tree
Jûkei Fujioka,Zatoichi in Desperation
Jûkei Fujioka,The Last Samurai
Jûkei Fujioka,The Second Is a Christian
Jûkei Fujioka,Sure Death: Revenge
Ha-kyun Shin,Save the Green Planet
Ha-kyun Shin,Thirst
Ha-kyun Shin,The Villainess
Courtney Gains,Children of the Corn
Courtney Gains,Lust in the Dust
Courtney Gains,The Killing Grounds
Courtney Gains,The Landlady
Courtney Gains,Halloween
Courtney Gains,Faster
James Rebhorn,He Knows You're Alone
James Rebhorn,White Sands
James Rebhorn,My Fellow Americans
James Rebhorn,"Scotland, Pa."
James Rebhorn,The Adventures of Pluto Nash
Jeff Bennett (II),Aladdin
Jeff Bennett (II),The Land Before Time II: The Great Valley Adventure
Jeff Bennett (II),Mulan
Jeff Bennett (II),DC Showcase: The Spectre
Hiroshi Tanaka,Onibaba
Hiroshi Tanaka,The Wolves
Hiroshi Tanaka,Return of the Street Fighter
Hiroshi Tanaka,Violent Streets
Hiroshi Tanaka,G.I. Samurai
Hiroshi Tanaka,Roaring Fire
Ettore Manni,The Revolt of the Slaves
Ettore Manni,Superbitch
Ettore Manni,Meet Him and Die
Ettore Manni,Poliziotti Violenti
Ettore Manni,"The Criminals Attack, The Police Respond"
Ettore Manni,Silver Saddle'
Hiroshi Abe,Moon Over Tao: Makaraga
Hiroshi Abe,Tetsujin 28
Hiroshi Abe,The Man Behind the Scissors
Hiroshi Abe,"Isoroku Yamamoto, the Commander-in-Chief of the Combined Fleet"
Antonio Sabato,Mafia Connection
Antonio Sabato,Gang War in Milan
Antonio Sabato,The Last Desperate Hours
Antonio Sabato,"Naples...The Camorra Challengs, the City Hits Back"
Antonio Sabato,The New Godfathers
Antonio Sabato,Escape from the Bronx
Peter Martell,The Unholy Four
James Anderson,Along the Great Ride
James Anderson,The Duel At Silver Creek
James Anderson,Ruby Gentry
James Anderson,The Great Jesse James Raid
James Anderson,Arrowhead
James Anderson,To Kill a Mockingbird
Martin Henderson,The Ring
Martin Henderson,Windtalkers
Martin Henderson,Flyboys
Martin Henderson,The Moment
Martin Henderson,Everest
Martin Henderson,The Strangers: Prey at Night
Mala Powers,Wanted: Dead or Alive
Mala Powers,Thriller
Mala Powers,Rawhide
Mala Powers,Perry Mason
Paul Sorvino,Dick Tracy
Paul Sorvino,Goodfellas
Paul Sorvino,American Perfekt
Paul Sorvino,Knock Off
Paul Sorvino,The Cooler
Paul Sorvino,Repo! The Genetic Opera
Mariangela Giordano,Hang for Django
Carlos Romero,The Don is Dead
Carlos Romero,Rawhide
Carlos Romero,Rawhide: Rio Salado
Carlos Romero,Perry Mason
Carlos Romero,Rawhide: Incident at Rio Doloroso
Lawrence Dane,Rituals
Lawrence Dane,Bear Island
Lawrence Dane,Happy Birthday to Me
Lawrence Dane,Scanners
Lawrence Dane,Darkman II: The Return of Durant
Lawrence Dane,Bride of Chucky
Lou Castel,A Bullet for the General
Lou Castel,Paranoia
Lou Castel,Nada
Lou Castel,Man on Fire
Eric Idle,And Now for Something Completely Different
Eric Idle,Monty Python and the Holy Grail
Eric Idle,Monty Python's Life of Brian
Eric Idle,Monty Python's The Meaning of Life
Eric Idle,Casper
Eric Idle,Absolutely Anything
Gina Holden,Final Destination 3
Gina Holden,The Butterfly Effect 2
Gina Holden,Aliens vs Predator: Requiem
Gina Holden,Messages Deleted
Gina Holden,Saw: The Final Chapter
Gina Holden,Sand Sharks
Meagan Good,Hustle and Heat
Meagan Good,Venom
Meagan Good,One Missed Call
Meagan Good,Saw V
Meagan Good,The Unborn
Whit Bissell,Brute Force
Whit Bissell,Lost Continent
Whit Bissell,I Was a Teenage Frankenstein
Whit Bissell,I Was a Teenage Werewolf
Whit Bissell,No Name on the Bullet
Chasty Ballesteros,The Funhouse Massacre
Chasty Ballesteros,Vigilante Diaries
Chasty Ballesteros,Staged Killer
Chasty Ballesteros,American Horror Story
Chasty Ballesteros,Rosewood
Joel Kinnaman,The Darkest Hour
Joel Kinnaman,Safe House
Joel Kinnaman,Easy Money III: Life Deluxe
Joel Kinnaman,RoboCop
Joel Kinnaman,Child 44
Michael Chiklis,Wired
Michael Chiklis,Rise: Blood Hunter
Michael Chiklis,Parker
Michael Chiklis,Pawn
Michael Chiklis,Mutafukaz
Michael Chiklis,Don't Look Up
Robin Atkin Downes,All-Star Superman
Robin Atkin Downes,Batman Vs Robin
Robin Atkin Downes,Batman: Bad Blood
Robin Atkin Downes,Batman v. Superman: Dawn of Justice
Robin Atkin Downes,Mortal Kombat Legends: Scorpion's Revenge
Robin Atkin Downes,Batman: Soul of the Dragon
Gerald Mohr,The Monster and the Girl
Gerald Mohr,Lady of Burlesque
Gerald Mohr,Murder in Times Square
Gerald Mohr,Ten Tall Men
Gerald Mohr,Duel at Silver Creek
Gerald Mohr,"Guns, Girls and Gangsters"
Ben Cotton,Slither
Ben Cotton,The Tooth Fairy
Ben Cotton,Scar
Ben Cotton,The Day the Earth Stood Still
Ben Cotton,Icetastrophe
Ben Cotton,Cold Pursuit
Chris Marquette,Freddy vs. Jason
Chris Marquette,The Invisible
Chris Marquette,Fanboys
Chris Marquette,Always Watching: A Marble Hornets Story
Chris Marquette,Broken Horses
Chris Marquette,"Fear, Inc."
James Marsden,X-Men: The Last Stand
James Marsden,2 Guns
James Marsden,Lee Daniels' The Butler
James Marsden,Anchorman 2: The Legend Continues
James Marsden,The Best of Me
James Marsden,Tour de Pharmacy
Milo Ventimiglia,Stay Alive
Milo Ventimiglia,Gamer
Milo Ventimiglia,The Divide
Milo Ventimiglia,Static
Milo Ventimiglia,Breaking at the Edge
Milo Ventimiglia,Wild Card
Ingrid Pitt,Countess Dracula
Ingrid Pitt,Who Dares Wins
Ingrid Pitt,Wild Geese II
Ingrid Pitt,Sea of Dust
Toni Collette,Miss You Already
Toni Collette,XXX: Return of Xander Cage
Toni Collette,Hereditary
Toni Collette,Velvet Buzzsaw
Toni Collette,I'm Thinking of Ending Things
Patrick Wayne,The Alamo
Patrick Wayne,The Comancheros
Patrick Wayne,Shenandoah
Patrick Wayne,Rustlers Rapsody
Patrick Wayne,Matt Houston: Cash and Carry
Patrick Wayne,"Murder, She Wrote"
Lewis Stone,The Secret Six
Lewis Stone,The Wet Parade
Lewis Stone,The White Sister
Lewis Stone,The Girl from Missouri
Lewis Stone,State of the Union
Kurtwood Smith,Flashpoint
Kurtwood Smith,Fortress
Kurtwood Smith,Green Lantern: First Flight
Jamie Chung,Sucker Punch
Jamie Chung,The Man with the Iron Fists
Jamie Chung,Flight 7500
Jamie Chung,Dangerous Lies
Jamie Chung,Batman: Soul of the Dragon
Maurice Denham,Animal Farm
Maurice Denham,Night of the Demon
Maurice Denham,The Night Caller
Maurice Denham,Torture Garden
Maurice Denham,Some Girls Do
Maurice Denham,Countess Dracula
Richard Dysart,The Hospital
Richard Dysart,The Hindenburg
Richard Dysart,Prophecy
Richard Dysart,The Thing
Richard Dysart,Pale Rider
Richard Dysart,Warning Sign
W. Earl Brown,Excessive Force
W. Earl Brown,Scream
W. Earl Brown,Lost Souls
W. Earl Brown,The Last Shot
W. Earl Brown,Knights of Badassdom
W. Earl Brown,The Lone Ranger
Mimi Rogers,The Rapture
Mimi Rogers,Bulletproof Heart
Mimi Rogers,Reflections in the Dark
Mimi Rogers,Lost in Space
Mimi Rogers,Big Nothing
Mimi Rogers,Penny Dreadful
Jean Benguigui,Buffet froid
Jean Benguigui,L'africain
Jean Benguigui,La Totale!
Jean Benguigui,Le Boulet
Jean Benguigui,Mariage mixte
Jean Benguigui,A Cat in Paris
Ely Galleani,Redneck
Ely Galleani,Naked Massacre
Kangana Ranaut,Gangster
Kangana Ranaut,Fashion
Kangana Ranaut,Krrish 3
Kangana Ranaut,Revolver Rani
Kangana Ranaut,Rangoon
Kangana Ranaut,Manikarnika: The Queen of Jhansi
Hideji Ôtaki,Goro the Assassin
Hideji Ôtaki,Lake of Dracula
Hideji Ôtaki,Internal Sleuth
Hideji Ôtaki,Lone Wolf and Cub: Baby Cart in the Land of Demons
Hideji Ôtaki,Hunter in the Dark
Bill Hader,Pineapple Express
Bill Hader,Paul
Bill Hader,Star Trek Into Darkness
Bill Hader,22 Jump Street
Bill Hader,Sausage Party
Bill Hader,The Addams Family 2
Grand L. Bush,Colors
Grand L. Bush,Die Hard
Grand L. Bush,Lethal Weapon 2
Grand L. Bush,The First Power
Grand L. Bush,Turbulence
Grand L. Bush,Extreme Honor
Marina Sirtis,Blind Date
Marina Sirtis,Death Wish 3
Marina Sirtis,Waxwork II: Lost in Time
Marina Sirtis,Star Trek: Generations
Marina Sirtis,The Grudge 3
Marina Sirtis,Finders Keepers
Katsuo Nakamura,Shinsengumi
Katsuo Nakamura,Zatoichi in Desperation
Katsuo Nakamura,Heat-Haze Theatre
Katsuo Nakamura,"Godzilla, Mothra and King Ghidorah: Giant Monsters All-Out Attack "
Katsuo Nakamura,Warm Water Under a Red Bridge
Katsuo Nakamura,Samurai Resurrection
Horst Frank,"Django, Prepare a Coffin"
